day,city,S,E,I,R
267,League City,11773.21,139.79,847.58,102124.42
267,Port Arthur,14108.00,235.58,1231.25,99285.18
267,Longview,22982.55,848.84,2983.53,85872.07
267,Sugar Land,11348.59,136.39,819.26,97430.76
267,Allen,33234.32,2033.95,5275.89,67139.84
267,Edinburg,31915.73,1959.80,5052.75,63632.72
267,Wichita Falls,26812.47,1379.60,4035.92,70330.01
267,San Angelo,21097.00,829.80,2835.84,74744.36
267,New Braunfels,19226.88,684.74,2502.87,76285.51
267,Conroe,10524.24,138.42,793.65,85519.69
267,Atascocita,9707.83,116.34,699.43,83402.41
267,Mission,27098.81,1679.93,4301.39,53153.87
267,Bryan,12153.99,255.33,1193.95,72565.73
267,Baytown,8681.13,103.26,624.14,75129.48
267,Pharr,25025.87,1548.39,3970.66,49264.08
267,Georgetown,15352.63,546.15,1995.55,60908.67
267,Texarkana,16381.05,622.40,2150.32,59387.23
267,Flower Mound,24070.74,1474.74,3821.57,48518.95
267,Cedar Park,14898.71,520.89,1923.45,60130.95
267,Mansfield,22640.76,1349.83,3570.72,47836.69
267,Missouri City,7771.55,93.07,560.05,66809.32
267,San Marcos,14330.01,500.96,1848.16,57789.87
267,Sherman,22023.69,1302.60,3467.53,47190.18
267,North Richland Hills,21610.03,1317.01,3427.32,43983.65
267,Leander,13175.51,467.01,1711.96,52525.51
267,Spring,6962.83,84.13,503.55,59552.49
267,Victoria,9853.10,222.84,1000.18,55446.88
267,Pflugerville,12442.56,430.26,1597.40,50691.77
267,Rowlett,19465.17,1173.11,3079.88,40420.84
267,Euless,18443.84,1118.34,2922.17,37888.65
267,Wylie,18013.08,1091.56,2853.14,37033.22
267,DeSoto,16811.89,1004.13,2653.20,35426.79
267,Texas City,5620.50,68.63,411.82,48058.05
267,Kyle,10066.88,350.93,1297.25,40723.93
267,Little Elm,15992.90,985.34,2541.96,31905.81
267,Burleson,15084.63,886.36,2369.66,32640.35
267,Grapevine,15609.01,950.19,2475.16,31840.64
267,Rockwall,15013.98,902.26,2373.31,31315.45
267,Bedford,15075.20,916.68,2389.81,30809.31
267,Cedar Hill,14589.31,870.61,2301.76,30785.33
267,Huntsville,5862.99,98.13,499.03,40456.85
267,Haltom City,13958.23,846.48,2211.51,28664.77
267,Keller,14047.65,858.18,2228.87,28463.31
267,The Colony,13884.05,850.95,2204.82,27976.18
267,Waxahachie,12657.70,729.63,1977.28,28226.38
267,Channelview,4488.16,53.48,322.63,38671.73
267,Schertz,8424.69,301.67,1100.92,33300.71
267,Coppell,12873.72,782.60,2041.05,26331.62
267,Weslaco,12317.97,725.26,1932.32,26461.45
267,Friendswood,4183.86,49.54,300.37,36293.22
267,Lancaster,12243.46,730.41,1931.51,25847.63
267,Hurst,12245.93,745.42,1941.68,24978.98
267,Duncanville,12025.27,720.11,1899.26,25234.37
267,Rosenberg,4148.19,51.54,304.63,34962.65
267,Mission Bend,3861.13,46.48,278.90,33093.49
267,Midlothian,10998.78,644.81,1726.68,23885.73
267,Copperas Cove,7721.53,299.81,1041.96,28085.70
267,Farmers Branch,11002.11,663.14,1741.11,22847.64
267,Socorro,15227.14,1120.94,2346.62,17542.30
267,La Porte,3691.40,43.56,264.47,32077.57
267,San Juan,11182.74,691.65,1774.03,22025.59
267,Timberwood Park,6822.85,243.54,889.70,27023.90
267,Del Rio,6768.24,237.99,865.45,26766.32
267,Prosper,10779.99,665.78,1714.13,21407.10
267,Lufkin,5148.30,117.38,516.13,28376.18
267,Weatherford,9865.34,569.82,1542.56,21946.28
267,Cibolo,6621.06,237.84,866.63,26103.48
267,Deer Park,3470.47,41.04,248.77,30062.72
267,Harker Heights,6912.56,265.35,929.93,25487.16
267,Cleburne,9278.19,517.69,1434.97,21735.16
267,Canyon Lake,6438.20,230.50,839.99,25415.31
267,Hutto,6189.85,216.28,798.42,24983.45
267,Nacogdoches,5221.48,134.78,559.84,26187.90
267,West Odessa,8718.67,473.14,1343.10,21450.08
267,Seguin,6140.39,215.83,793.90,24638.88
267,Southlake,9569.16,584.91,1518.56,19371.37
267,Greenville,8645.51,495.89,1349.20,19445.40
267,Sachse,8856.76,535.66,1402.58,18279.99
267,Converse,5593.53,198.68,727.60,22244.19
267,Forney,8466.82,504.43,1335.28,17915.47
267,Eagle Pass,5419.74,186.49,686.73,21893.04
267,Lake Jackson,3052.42,41.09,235.37,24573.11
267,Alvin,2854.31,34.22,206.24,24605.23
267,Balch Springs,8194.64,490.64,1294.26,17201.46
267,Celina,8442.78,520.17,1341.67,16836.38
267,Fulshear,2851.64,35.75,210.20,23888.40
267,Colleyville,7962.20,485.43,1262.92,16195.44
267,Fort Hood,5342.22,207.09,721.98,19514.71
267,Denison,7479.88,438.74,1175.29,16253.09
267,Corsicana,6274.50,300.73,915.31,17853.45
267,University Park,7572.09,453.38,1195.62,15882.91
267,Kingsville,4468.81,136.85,533.46,19921.88
267,Pecan Grove,2569.68,31.05,186.09,22011.18
267,Big Spring,5787.08,259.82,826.04,17896.06
267,Paris,6319.65,316.72,940.63,17101.00
267,San Benito,6318.38,318.70,947.28,17092.64
267,Cloverleaf,2553.42,30.65,184.07,21861.86
267,Kerrville,4874.23,177.68,639.11,18840.99
267,Saginaw,7492.05,455.24,1187.55,15332.16
267,Benbrook,7405.96,445.55,1170.59,15407.90
267,Fresno,2484.04,29.66,178.79,21394.52
267,Katy,2512.27,31.17,184.12,21172.45
267,Belton,4755.91,174.99,626.19,18211.91
267,Marshall,4645.90,162.57,587.65,18249.89
267,Watauga,7178.35,437.99,1138.80,14580.86
267,Horizon City,9718.39,715.93,1496.22,11138.45
267,Corinth,7105.84,437.51,1129.36,14195.29
267,Dickinson,2212.95,26.30,159.72,19213.03
267,Ennis,6015.08,332.54,927.19,14271.20
267,Stephenville,5266.91,252.34,770.10,15055.65
267,Murphy,6421.77,389.76,1017.74,13171.74
267,Anna,6447.52,392.98,1022.27,13112.23
267,Princeton,6439.49,392.23,1020.91,13113.37
267,Brushy Creek,4023.07,140.37,518.99,16270.57
267,Fate,6276.55,376.83,991.89,13111.73
267,Portland,3361.51,91.87,381.57,16534.05
267,Alamo,6256.99,386.12,992.05,12372.84
267,Plainview,4627.82,207.25,661.30,14396.62
267,Universal City,3865.13,137.61,503.53,15346.73
267,Angleton,2094.85,26.96,157.31,17317.88
267,Boerne,3860.04,140.68,508.17,15000.10
267,Alton,6033.03,373.79,957.29,11840.89
267,Orange,2401.71,41.26,211.64,16523.40
267,Cinco Ranch,1992.13,24.25,144.68,16977.94
267,Lakeway,3664.67,127.37,471.74,14866.22
267,Terrell,5575.78,324.63,873.71,12244.87
267,Crowley,5685.51,337.72,895.87,12087.90
267,Seagoville,5688.29,338.73,896.92,12044.07
267,Palestine,3581.14,117.29,434.44,14755.13
267,La Marque,1956.38,23.96,143.79,16708.88
267,Brownwood,4102.61,167.79,561.20,13973.40
267,Steiner Ranch,3557.93,122.38,455.40,14547.29
267,Nederland,2259.90,37.65,198.29,15979.15
267,White Settlement,5532.39,335.19,876.14,11375.29
267,Brenham,2364.45,43.00,211.98,15466.56
267,Bay City,2091.97,31.73,170.67,15521.63
267,Alice,3166.49,96.78,378.00,14155.74
267,Gainesville,5286.51,313.85,833.05,11254.59
267,Melissa,5403.09,330.71,857.48,10905.73
267,Royse City,5207.03,310.21,821.20,11018.56
267,Stafford,1789.64,21.50,129.12,15338.74
267,Glenn Heights,5146.14,306.20,811.28,10911.38
267,Addison,5206.41,314.30,824.25,10783.04
267,Bellaire,1794.82,21.97,130.43,15168.78
267,Groves,2092.69,35.24,185.02,14708.05
267,Manor,3216.93,110.51,411.56,13178.00
267,Donna,5121.79,309.34,808.47,10534.41
267,Taylor,3196.66,109.99,408.51,13051.83
267,Pampa,3929.50,177.78,563.19,12064.53
267,Humble,1706.02,20.46,122.97,14639.55
267,Mercedes,4741.84,270.98,738.20,10697.98
267,Hewitt,3382.45,130.72,453.49,12277.34
267,Sulphur Springs,4180.22,211.56,624.38,11168.84
267,Mount Pleasant,3659.31,157.67,510.32,11733.70
267,Gatesville,3395.46,133.63,457.79,12071.12
267,South Houston,1659.82,19.91,119.62,14217.65
267,Highland Village,4966.02,305.37,789.06,9943.55
267,Red Oak,4740.93,280.55,746.23,10141.29
267,Rendon,4773.84,284.69,752.95,10082.52
267,Live Oak,3087.00,109.63,401.51,12276.87
267,Palmview,4942.94,307.68,784.93,9614.45
267,Buda,2962.13,102.73,380.89,12041.25
267,Aldine,1615.04,19.69,117.15,13682.12
267,Canyon,3622.71,165.48,524.08,11085.72
267,Uvalde,2988.16,105.42,384.82,11865.60
267,Rio Grande City,3880.12,192.31,573.97,10611.60
267,Mineral Wells,4193.81,230.35,645.66,10060.19
267,West University Place,1566.40,19.28,114.10,13207.22
267,Hereford,3517.02,160.92,507.29,10688.76
267,Lockhart,2769.25,93.60,351.06,11494.08
267,Dumas,3377.97,153.40,485.43,10345.20
267,Hidalgo,4491.80,279.17,713.22,8765.81
267,Jacksonville,2740.08,92.88,339.68,11013.36
267,Wells Branch,2698.32,93.00,345.81,11018.87
267,Forest Hill,4225.65,254.54,668.21,8774.61
267,Lumberton,1660.46,26.55,140.71,11975.27
267,Azle,4179.04,252.31,661.13,8641.52
267,Port Neches,1677.36,28.33,148.64,11772.67
267,Seabrook,1394.04,16.51,100.18,12106.27
267,Beeville,2290.20,65.00,263.73,10899.07
267,Trophy Club,4161.04,255.09,660.67,8377.20
267,Kilgore,2705.20,98.92,351.85,10288.04
267,Andrews,3386.24,167.62,503.33,9358.81
267,Henderson,2568.50,87.02,319.45,10373.03
267,Tomball,1368.09,16.93,100.09,11546.90
267,Athens,2963.47,127.19,411.65,9510.70
267,Manvel,1322.45,15.71,95.02,11439.82
267,Santa Fe,1322.32,15.92,96.06,11393.70
267,Robinson,2635.88,101.71,352.98,9577.42
267,Lantana,3908.47,240.55,621.10,7812.88
267,Levelland,2898.76,128.73,413.50,9124.01
267,Borger,2942.27,135.33,425.48,8894.92
267,Webster,1254.71,14.79,90.02,10923.48
267,El Campo,1486.93,23.96,125.16,10583.95
267,Richmond,1257.55,15.26,91.30,10752.89
267,Hornsby Bend,2282.80,78.21,291.60,9368.39
267,Fort Bliss,4949.92,361.58,766.86,5930.64
267,Granbury,3219.60,175.94,494.66,7774.81
267,Roma,2770.26,127.90,398.37,8246.48
267,Four Corners,1187.22,14.23,85.61,10202.94
267,Leon Valley,2231.23,78.93,289.09,8879.74
267,Port Lavaca,1600.58,33.03,154.57,9621.82
267,La Homa,3588.00,222.83,569.48,7008.69
267,Snyder,2568.43,110.99,360.37,8270.20
267,Selma,2201.88,78.49,287.05,8734.59
267,Fredericksburg,2229.44,80.88,291.56,8652.12
267,Iowa Colony,1134.80,13.54,81.72,9797.93
267,Heartland,3286.85,194.70,517.52,7019.93
267,Burkburnett,2907.03,151.85,441.23,7511.89
267,Elgin,2068.72,69.82,262.01,8595.45
267,Pleasanton,2110.36,74.82,273.78,8395.05
267,Scenic Oaks,2104.64,75.81,275.71,8270.83
267,Clute,1165.33,15.73,90.25,9378.70
267,Freeport,1180.94,16.32,92.28,9349.47
267,Fair Oaks Ranch,2091.00,75.61,274.42,8188.98
267,Bonham,3030.49,172.18,471.72,6919.61
267,Fairview,3273.58,200.95,519.94,6575.52
268,Houston,637526.47,7499.71,43849.86,5357515.96
268,Dallas,1744813.16,101945.23,270479.26,3726394.35
268,San Antonio,400435.68,13563.47,49715.73,1606128.12
268,Austin,363464.76,11948.31,44431.24,1495186.69
268,Fort Worth,283391.46,16697.81,44040.50,597181.23
268,El Paso,350721.33,25480.38,54482.27,431810.01
268,McAllen,250602.61,15111.61,39081.72,505238.06
268,Denton,139041.07,8312.53,21696.56,286101.84
268,Arlington,118495.81,6962.92,18404.46,250905.80
268,Corpus Christi,57053.99,1522.31,6187.98,274667.71
268,Plano,87193.15,5181.76,13590.43,181373.66
268,Lubbock,64354.76,2700.96,8746.25,207222.04
268,Killeen,53475.67,1965.05,6894.07,198764.21
268,Laredo,48567.09,1565.70,5804.07,200012.13
268,Irving,76596.04,4505.44,11904.65,162029.88
268,Garland,73526.74,4316.25,11420.97,156034.04
268,Brownsville,54144.22,2473.20,7639.34,159159.24
268,College Station,30238.14,594.97,2779.21,182155.68
268,Frisco,64449.26,3867.50,10069.57,131851.67
268,Amarillo,47958.07,2100.65,6665.85,148375.43
268,Galveston,21582.95,260.18,1517.60,179449.27
268,McKinney,61977.82,3716.19,9680.24,126939.76
268,Grand Prairie,59496.07,3490.20,9237.24,126340.50
268,Waco,41845.43,1587.26,5417.43,148743.88
268,Odessa,43139.01,2220.05,6420.47,110868.47
268,Pasadena,15379.36,172.26,1036.05,132757.33
268,Mesquite,44453.03,2599.07,6895.21,94900.69
268,Beaumont,17590.11,264.81,1398.88,127300.21
268,Midland,37452.34,1885.91,5524.63,98851.12
268,Carrollton,40153.97,2379.11,6253.93,83953.99
268,Tyler,27649.17,1032.38,3529.04,98826.40
268,Lewisville,39128.52,2336.37,6106.06,80742.05
268,Abilene,28718.37,1193.27,3882.15,93336.21
268,Pearland,13011.91,146.49,878.51,111946.10
268,Round Rock,23757.79,792.44,2933.80,96803.97
268,Temple,24594.34,858.17,3080.99,95398.50
268,Richardson,35597.00,2098.60,5536.57,75036.83
268,The Woodlands,12334.98,145.25,851.13,103584.63
268,Harlingen,29835.69,1477.79,4363.81,80089.71
268,League City,11775.48,131.65,794.76,102183.11
268,Port Arthur,14088.65,222.14,1158.09,99391.12
268,Longview,22894.13,812.35,2858.13,86122.39
268,Sugar Land,11352.88,128.58,768.89,97484.64
268,Allen,32893.64,1967.25,5135.12,67687.98
268,Edinburg,31586.24,1896.24,4919.95,64158.57
268,Wichita Falls,26613.73,1327.82,3900.65,70715.80
268,San Angelo,20996.53,793.87,2718.01,74998.59
268,New Braunfels,19128.59,651.42,2385.94,76534.05
268,Conroe,10524.82,130.69,746.11,85574.39
268,Atascocita,9711.99,109.69,656.45,83447.87
268,Mission,26813.39,1625.84,4189.98,53604.78
268,Bryan,12135.50,241.85,1128.77,72662.88
268,Baytown,8683.67,97.30,585.49,75171.54
268,Pharr,24763.08,1498.41,3867.40,49680.11
268,Georgetown,15275.14,519.68,1902.59,61105.58
268,Texarkana,16317.24,596.29,2062.34,59565.12
268,Flower Mound,23823.39,1426.45,3719.83,48916.34
268,Cedar Park,14825.50,495.41,1832.78,60320.32
268,Mansfield,22420.77,1304.55,3471.40,48201.28
268,Missouri City,7774.78,87.75,525.60,66845.88
268,San Marcos,14259.79,476.55,1761.34,57971.32
268,Sherman,21814.34,1258.71,3370.05,47540.90
268,North Richland Hills,21389.81,1273.58,3335.09,44339.52
268,Leander,13108.34,444.20,1631.63,52695.83
268,Spring,6965.55,79.34,472.70,59585.41
268,Victoria,9838.87,211.63,948.11,55524.39
268,Pflugerville,12383.26,409.22,1521.93,50847.59
268,Rowlett,19271.72,1134.04,2995.47,40737.76
268,Euless,18257.92,1081.28,2842.84,38190.95
268,Wylie,17832.27,1055.45,2775.75,37327.53
268,DeSoto,16648.14,970.49,2579.59,35697.78
268,Texas City,5619.84,64.60,386.06,48088.50
268,Kyle,10017.60,333.77,1236.12,40851.50
268,Little Elm,15826.92,953.28,2475.02,32170.77
268,Burleson,14942.16,856.25,2302.29,32880.30
268,Grapevine,15450.44,918.83,2408.43,32097.31
268,Rockwall,14865.89,872.20,2308.08,31558.83
268,Bedford,14922.32,886.39,2325.25,31057.05
268,Cedar Hill,14447.35,841.42,2237.81,31020.42
268,Huntsville,5861.37,93.05,471.44,40491.14
268,Haltom City,13817.51,818.43,2151.49,28893.57
268,Keller,13903.96,829.97,2169.19,28694.88
268,The Colony,13741.20,823.07,2146.11,28205.63
268,Waxahachie,12543.26,704.56,1919.70,28423.48
268,Channelview,4490.18,50.42,302.75,38692.66
268,Schertz,8380.97,286.94,1049.38,33410.71
268,Coppell,12743.29,756.73,1985.87,26543.11
268,Weslaco,12199.06,700.51,1877.33,26660.10
268,Friendswood,4185.20,46.67,281.73,36313.40
268,Lancaster,12124.60,705.94,1877.86,26044.61
268,Hurst,12121.45,720.81,1889.32,25180.42
268,Duncanville,11907.45,696.03,1846.74,25428.77
268,Rosenberg,4148.83,48.60,286.01,34983.55
268,Mission Bend,3862.67,43.83,261.77,33111.73
268,Midlothian,10895.69,622.90,1677.50,24059.91
268,Copperas Cove,7678.64,285.92,996.16,28188.28
268,Farmers Branch,10892.81,641.05,1693.37,23026.76
268,Socorro,15022.38,1101.53,2325.02,17788.07
268,La Porte,3692.72,41.04,248.06,32095.18
268,San Juan,11065.20,669.30,1727.84,22211.67
268,Timberwood Park,6788.10,231.69,848.12,27112.09
268,Del Rio,6740.27,227.06,826.69,26843.97
268,Prosper,10667.69,644.19,1669.23,21585.90
268,Lufkin,5143.47,111.80,490.41,28412.32
268,Weatherford,9775.11,550.16,1497.57,22101.15
268,Cibolo,6586.24,226.21,826.06,26190.49
268,Deer Park,3471.99,38.68,233.37,30078.96
268,Harker Heights,6874.21,252.89,888.47,25579.42
268,Cleburne,9198.93,499.39,1391.25,21876.44
268,Canyon Lake,6405.01,219.30,800.86,25498.82
268,Hutto,6159.42,205.72,760.84,25062.02
268,Nacogdoches,5214.02,128.55,533.05,26228.38
268,West Odessa,8640.91,455.08,1298.73,21590.28
268,Seguin,6110.05,205.33,756.72,24716.90
268,Southlake,9471.17,565.70,1477.93,19529.20
268,Greenville,8568.12,478.76,1309.59,19579.52
268,Sachse,8768.04,517.88,1364.35,18424.73
268,Converse,5565.55,189.01,693.57,22315.87
268,Forney,8384.89,487.52,1298.13,18051.47
268,Eagle Pass,5397.74,177.82,655.49,21954.95
268,Lake Jackson,3051.17,38.73,220.98,24591.12
268,Alvin,2854.88,32.24,193.46,24619.42
268,Balch Springs,8114.52,474.24,1258.48,17333.76
268,Celina,8355.48,503.30,1306.42,16975.80
268,Fulshear,2852.12,33.72,197.42,23902.73
268,Colleyville,7881.03,469.44,1228.96,16326.58
268,Fort Hood,5311.96,197.38,689.93,19586.73
268,Denison,7409.88,423.84,1141.81,16371.47
268,Corsicana,6235.39,289.26,883.22,17936.13
268,University Park,7498.16,438.26,1162.62,16004.96
268,Kingsville,4454.22,130.29,507.97,19968.52
268,Pecan Grove,2570.46,29.27,174.65,22023.62
268,Big Spring,5752.04,249.14,794.47,17973.36
268,Paris,6276.01,304.79,908.59,17188.61
268,San Benito,6270.19,306.14,913.91,17186.76
268,Cloverleaf,2554.62,28.90,172.77,21873.71
268,Kerrville,4849.64,169.26,610.02,18903.08
268,Saginaw,7416.15,440.18,1155.41,15455.26
268,Benbrook,7332.58,430.71,1138.47,15528.24
268,Fresno,2485.08,27.96,167.77,21406.19
268,Katy,2512.86,29.40,172.91,21184.83
268,Belton,4732.24,166.77,597.94,18272.05
268,Marshall,4629.94,155.45,562.24,18298.37
268,Watauga,7105.00,423.56,1108.21,14699.23
268,Horizon City,9587.21,703.61,1482.66,11295.52
268,Corinth,7032.16,423.26,1099.57,14313.00
268,Dickinson,2213.09,24.76,149.71,19224.44
268,Ennis,5965.13,320.78,898.76,14361.32
268,Stephenville,5232.50,242.49,742.59,15127.42
268,Murphy,6356.99,376.86,990.16,13276.99
268,Anna,6382.40,380.11,994.92,13217.57
268,Princeton,6374.39,379.35,993.52,13218.74
268,Brushy Creek,4003.36,133.49,494.49,16321.66
268,Fate,6214.78,364.27,964.60,13213.35
268,Portland,3352.73,87.24,362.20,16566.84
268,Alamo,6191.40,373.61,966.10,12476.90
268,Plainview,4599.15,198.60,635.68,14459.56
268,Universal City,3845.57,130.91,479.96,15396.56
268,Angleton,2094.52,25.41,147.67,17329.40
268,Boerne,3839.27,133.85,484.60,15051.28
268,Alton,5969.55,361.76,932.49,11941.20
268,Orange,2398.75,38.96,199.33,16540.96
268,Cinco Ranch,1992.76,22.87,135.82,16987.54
268,Lakeway,3646.97,121.14,449.47,14912.41
268,Terrell,5524.41,313.56,848.61,12332.41
268,Crowley,5630.55,326.34,870.78,12179.33
268,Seagoville,5633.32,327.38,871.95,12135.36
268,Palestine,3571.88,112.25,415.66,14788.21
268,La Marque,1956.00,22.55,134.76,16719.70
268,Brownwood,4081.68,160.64,538.46,14024.23
268,Steiner Ranch,3541.49,116.42,433.90,14591.19
268,Nederland,2256.27,35.45,186.30,15996.98
268,White Settlement,5476.69,324.08,852.33,11465.90
268,Brenham,2363.09,40.78,200.40,15481.73
268,Bay City,2091.21,29.99,160.74,15534.06
268,Alice,3156.16,92.12,359.90,14188.81
268,Gainesville,5235.88,303.31,809.77,11339.04
268,Melissa,5347.99,319.91,834.69,10994.41
268,Royse City,5156.67,299.82,798.35,11102.16
268,Stafford,1790.42,20.27,121.19,15347.11
268,Glenn Heights,5096.40,295.92,788.65,10994.03
268,Addison,5154.49,303.85,801.70,10867.96
268,Bellaire,1795.49,20.73,122.50,15177.28
268,Groves,2089.10,33.17,173.80,14724.93
268,Manor,3201.85,105.11,392.09,13217.94
268,Donna,5070.05,299.05,786.43,10618.48
268,Taylor,3181.83,104.66,389.32,13091.19
268,Pampa,3905.32,170.48,541.73,12117.47
268,Humble,1706.77,19.30,115.42,14647.51
268,Mercedes,4698.13,261.43,716.13,10773.31
268,Hewitt,3366.03,124.87,434.05,12319.05
268,Sulphur Springs,4150.80,203.64,603.32,11227.24
268,Mount Pleasant,3640.43,151.30,490.81,11778.46
268,Gatesville,3378.30,127.73,438.50,12113.47
268,South Houston,1660.59,18.77,112.28,14225.36
268,Highland Village,4914.61,295.41,768.19,10025.79
268,Red Oak,4695.68,271.10,725.26,10216.96
268,Rendon,4727.38,275.13,732.00,10159.48
268,Live Oak,3071.59,104.30,382.73,12316.39
268,Palmview,4890.45,297.83,764.79,9696.93
268,Buda,2947.83,97.70,362.90,12078.58
268,Aldine,1615.70,18.57,110.01,13689.71
268,Canyon,3598.95,158.52,503.75,11136.78
268,Uvalde,2974.56,100.44,367.23,11901.76
268,Rio Grande City,3853.21,184.97,554.13,10665.69
268,Mineral Wells,4158.85,222.08,625.54,10123.53
268,West University Place,1566.93,18.19,107.19,13214.69
268,Hereford,3494.26,154.26,487.91,10737.57
268,Lockhart,2756.79,89.04,334.43,11527.74
268,Dumas,3356.68,147.06,466.87,10391.39
268,Hidalgo,4444.19,270.21,694.85,8840.76
268,Jacksonville,2731.91,88.85,325.02,11040.22
268,Wells Branch,2685.69,88.46,329.47,11052.37
268,Forest Hill,4183.65,246.07,649.90,8843.38
268,Lumberton,1658.90,25.06,132.40,11986.64
268,Azle,4137.37,243.94,643.10,8709.59
268,Port Neches,1674.36,26.66,139.61,11786.36
268,Seabrook,1394.36,15.55,93.94,12113.15
268,Beeville,2283.75,61.81,250.73,10921.71
268,Trophy Club,4118.22,246.74,643.10,8445.94
268,Kilgore,2694.14,94.51,336.59,10318.76
268,Andrews,3361.57,161.02,485.46,9407.96
268,Henderson,2560.40,83.19,305.48,10398.93
268,Tomball,1368.45,15.97,93.99,11553.59
268,Athens,2948.71,122.10,396.03,9546.15
268,Manvel,1322.94,14.81,89.14,11446.11
268,Santa Fe,1322.33,14.99,90.05,11400.63
268,Robinson,2623.11,97.17,337.86,9609.86
268,Lantana,3867.96,232.71,604.71,7877.62
268,Levelland,2880.75,123.28,397.23,9163.75
268,Borger,2923.06,129.74,409.28,8935.92
268,Webster,1255.02,13.93,84.40,10929.65
268,El Campo,1486.33,22.68,118.03,10592.97
268,Richmond,1257.86,14.38,85.68,10759.08
268,Hornsby Bend,2272.30,74.39,277.82,9396.49
268,Fort Bliss,4885.66,355.06,759.04,6009.24
268,Granbury,3193.04,169.61,479.17,7823.18
268,Roma,2753.30,122.81,383.72,8283.17
268,Four Corners,1187.70,13.42,80.34,10208.54
268,Leon Valley,2220.30,75.12,275.64,8907.94
268,Port Lavaca,1598.77,31.34,146.30,9633.59
268,La Homa,3550.08,215.68,554.81,7068.43
268,Snyder,2554.04,106.37,346.26,8303.33
268,Selma,2190.67,74.66,273.61,8763.05
268,Fredericksburg,2218.36,77.05,278.28,8680.30
268,Iowa Colony,1135.16,12.76,76.67,9803.41
268,Heartland,3255.45,188.15,503.01,7072.40
268,Burkburnett,2884.15,146.08,426.40,7555.37
268,Elgin,2059.47,66.42,249.60,8620.51
268,Pleasanton,2099.85,71.19,261.03,8421.93
268,Scenic Oaks,2093.62,72.12,262.85,8298.42
268,Clute,1164.71,14.81,84.69,9385.79
268,Freeport,1180.37,15.38,86.67,9356.57
268,Fair Oaks Ranch,2079.91,71.93,261.63,8216.54
268,Bonham,3003.86,166.18,457.69,6966.27
268,Fairview,3239.87,194.39,506.16,6629.59
269,Houston,637752.50,7077.66,41216.47,5360345.37
269,Dallas,1728230.99,98486.08,262896.94,3754017.99
269,San Antonio,398555.42,12904.93,47403.92,1610978.73
269,Austin,361870.53,11366.55,42346.98,1499446.94
269,Fort Worth,280644.12,16133.90,42818.75,601714.23
269,El Paso,346216.39,24999.19,53886.44,437391.98
269,McAllen,248059.72,14614.56,38043.72,509315.99
269,Denton,137658.85,8035.80,21108.77,288348.58
269,Arlington,117352.25,6726.98,17891.25,252798.52
269,Corpus Christi,56916.07,1448.15,5885.77,275182.01
269,Plano,86332.66,5007.63,13217.35,182781.35
269,Lubbock,64008.87,2588.65,8406.48,208019.99
269,Killeen,53197.47,1872.95,6588.27,199440.31
269,Laredo,48401.02,1493.72,5542.67,200511.59
269,Irving,75855.92,4352.76,11572.79,163254.54
269,Garland,72820.01,4169.85,11101.84,157206.31
269,Brownsville,53809.59,2374.70,7361.23,159870.48
269,College Station,30201.49,563.93,2629.72,182372.86
269,Frisco,63801.87,3738.85,9797.74,132899.54
269,Amarillo,47668.52,2013.28,6410.48,149007.73
269,Galveston,21579.50,245.05,1424.39,179561.06
269,McKinney,61357.39,3592.66,9418.93,127945.02
269,Grand Prairie,58924.00,3371.75,8978.97,127289.27
269,Waco,41656.49,1518.63,5193.96,149224.93
269,Odessa,42786.22,2133.84,6202.90,111525.04
269,Pasadena,15387.20,162.31,972.37,132823.12
269,Mesquite,44029.70,2510.77,6701.71,95605.83
269,Beaumont,17576.45,249.95,1316.92,127410.68
269,Midland,37160.18,1812.18,5334.39,99407.26
269,Carrollton,39759.84,2298.90,6081.35,84600.90
269,Tyler,27542.39,989.27,3386.88,99118.45
269,Lewisville,38738.64,2258.19,5939.71,81376.47
269,Abilene,28568.00,1143.66,3730.94,93687.39
269,Pearland,13018.54,138.05,824.65,112001.76
269,Round Rock,23646.92,753.42,2795.29,97092.37
269,Temple,24485.32,818.27,2943.45,95684.97
269,Richardson,35251.47,2027.60,5382.70,75607.23
269,The Woodlands,12338.64,137.00,799.66,103640.71
269,Harlingen,29613.59,1420.09,4212.62,80520.69
269,League City,11778.67,123.95,745.43,102236.96
269,Port Arthur,14070.91,209.41,1089.50,99490.17
269,Longview,22810.19,777.21,2738.12,86361.48
269,Sugar Land,11357.97,121.19,721.83,97534.01
269,Allen,32565.22,1901.57,4995.67,68221.54
269,Edinburg,31268.40,1833.60,4788.30,64670.70
269,Wichita Falls,26422.99,1277.43,3769.00,71088.59
269,San Angelo,20900.86,759.26,2604.98,75241.89
269,New Braunfels,19035.27,619.48,2274.27,76770.98
269,Conroe,10526.16,123.36,701.62,85624.87
269,Atascocita,9716.83,103.39,616.28,83489.50
269,Mission,26538.08,1572.49,4079.39,54044.05
269,Bryan,12118.57,229.02,1067.36,72754.05
269,Baytown,8686.85,91.66,549.39,75210.11
269,Pharr,24509.60,1449.12,3764.93,50085.35
269,Georgetown,15201.58,494.31,1813.81,61293.30
269,Texarkana,16256.59,571.12,1978.04,59735.25
269,Flower Mound,23584.92,1378.88,3619.03,49303.17
269,Cedar Park,14756.08,471.00,1746.25,60500.67
269,Mansfield,22208.80,1260.06,3373.36,48555.79
