day,city,S,E,I,R
276,Groves,2016.32,17.08,81.16,14906.44
276,Manor,1965.21,34.74,166.33,14750.71
276,Donna,2013.03,77.33,355.37,14328.28
276,Taylor,1950.89,34.73,166.04,14615.33
276,Pampa,1971.23,49.96,235.16,14478.66
276,Humble,2034.01,12.85,59.29,14382.85
276,Mercedes,1963.19,68.88,318.64,14098.29
276,Hewitt,1908.35,39.93,188.98,14106.75
276,Sulphur Springs,1920.34,57.03,266.08,13941.56
276,Mount Pleasant,1907.80,46.98,219.83,13886.39
276,Gatesville,1888.41,40.52,191.51,13937.56
276,South Houston,1976.45,12.52,57.77,13970.26
276,Highland Village,1915.13,74.51,343.05,13671.32
276,Red Oak,1898.25,69.65,321.94,13619.16
276,Rendon,1897.31,70.38,325.10,13601.21
276,Live Oak,1842.50,33.72,161.46,13837.33
276,Palmview,1885.10,76.40,349.59,13338.91
276,Buda,1797.43,32.01,153.32,13504.25
276,Aldine,1905.38,12.30,56.75,13459.57
276,Canyon,1804.89,45.37,214.43,13333.31
276,Uvalde,1794.15,33.39,158.89,13357.57
276,Rio Grande City,1814.71,52.95,246.68,13143.66
276,Mineral Wells,1796.94,59.11,274.95,12999.00
276,West University Place,1839.99,11.98,55.27,12999.75
276,Hereford,1748.59,44.55,209.98,12870.89
276,Lockhart,1710.93,29.85,142.78,12824.44
276,Dumas,1689.38,42.78,201.59,12428.24
276,Hidalgo,1715.79,69.29,317.18,12147.75
276,Jacksonville,1700.20,32.63,152.27,12300.90
276,Wells Branch,1644.58,29.20,139.79,12342.42
276,Forest Hill,1663.20,62.64,289.04,11908.12
276,Lumberton,1661.85,13.79,64.72,12062.64
276,Azle,1641.17,62.07,286.33,11744.43
276,Port Neches,1612.76,13.67,65.02,11935.55
276,Seabrook,1671.98,10.29,47.68,11887.05
276,Beeville,1596.58,24.02,113.75,11783.65
276,Trophy Club,1609.62,62.32,287.05,11495.00
276,Kilgore,1589.91,31.89,150.28,11671.91
276,Andrews,1582.43,44.77,210.05,11578.75
276,Henderson,1593.38,30.20,141.40,11583.02
276,Tomball,1605.28,10.43,48.19,11368.10
276,Athens,1549.86,38.33,178.99,11245.82
276,Manvel,1585.02,9.85,45.54,11232.59
276,Santa Fe,1568.78,9.76,45.32,11204.15
276,Robinson,1488.50,31.11,147.23,11001.15
276,Lantana,1505.97,58.69,270.18,10748.16
276,Levelland,1475.61,36.11,170.49,10882.79
276,Borger,1456.98,37.31,175.88,10727.84
276,Webster,1508.07,9.24,42.81,10722.88
276,El Campo,1490.93,12.85,59.69,10656.53
276,Richmond,1490.27,9.45,43.70,10573.58
276,Hornsby Bend,1397.32,24.69,118.17,10480.82
276,Fort Bliss,1517.34,94.87,412.53,9984.26
276,Granbury,1385.66,45.33,210.83,10023.18
276,Roma,1370.54,36.55,170.80,9965.12
276,Four Corners,1416.33,8.92,41.17,10023.58
276,Leon Valley,1334.52,24.47,117.01,10003.00
276,Port Lavaca,1374.50,15.24,71.34,9948.92
276,La Homa,1371.60,55.38,253.49,9708.53
276,Snyder,1334.50,32.25,151.73,9791.52
276,Selma,1310.74,24.01,115.05,9852.20
276,Fredericksburg,1311.70,24.92,118.85,9798.53
276,Iowa Colony,1356.97,8.46,39.11,9623.46
276,Heartland,1314.84,48.32,223.32,9432.52
276,Burkburnett,1300.36,39.36,184.24,9488.04
276,Elgin,1279.52,22.31,106.67,9587.51
276,Pleasanton,1261.29,23.12,110.57,9459.02
276,Scenic Oaks,1243.54,23.00,110.22,9350.23
276,Clute,1290.41,8.97,41.93,9308.69
276,Freeport,1292.14,9.26,43.22,9294.37
276,Fair Oaks Ranch,1232.07,22.87,109.59,9265.47
276,Bonham,1260.20,43.49,201.82,9088.49
276,Fairview,1264.70,49.08,226.00,9030.22
277,Houston,745456.09,4635.43,21404.56,5274895.92
277,Dallas,694352.30,24471.98,113591.50,5011216.22
277,San Antonio,240131.34,4157.56,19928.84,1805625.26
277,Austin,222443.99,3742.21,17928.12,1670916.67
277,Fort Worth,111909.15,3991.38,18513.25,806897.22
277,El Paso,108059.01,6392.67,28035.25,720007.07
277,McAllen,96976.54,3656.00,16842.02,692559.44
277,Denton,54173.96,1975.94,9151.52,389850.59
277,Arlington,46911.71,1664.67,7724.96,338467.65
277,Corpus Christi,40235.61,572.09,2703.47,295920.84
277,Plano,34164.10,1231.50,5710.11,246233.30
277,Lubbock,33331.83,771.22,3636.56,245284.40
277,Killeen,30350.49,578.20,2763.36,227406.95
277,Laredo,30242.76,525.48,2482.77,222698.00
277,Irving,30300.18,1075.72,4992.71,218667.39
277,Garland,29140.67,1031.83,4789.66,210335.85
277,Brownsville,26374.15,678.65,3188.28,193174.92
277,College Station,25857.11,269.79,1268.43,188372.67
277,Frisco,25023.24,916.52,4244.38,180053.86
277,Amarillo,24059.84,576.38,2724.52,177739.27
277,Galveston,24710.16,154.86,721.47,177223.52
277,McKinney,24082.19,881.64,4082.67,173267.50
277,Grand Prairie,23591.15,834.82,3874.92,170263.11
277,Waco,23297.82,482.36,2276.90,171536.93
277,Odessa,19113.80,554.19,2606.23,140373.78
277,Pasadena,18393.42,108.91,503.44,130339.22
277,Mesquite,17681.84,623.03,2892.52,127650.62
277,Beaumont,17656.18,138.54,650.05,128109.23
277,Midland,16887.57,477.64,2247.57,124101.22
277,Carrollton,15777.62,565.94,2625.09,113772.35
277,Tyler,15598.72,326.93,1531.72,113579.63
277,Lewisville,15263.33,554.33,2568.84,109926.50
277,Abilene,14986.67,343.89,1620.67,110178.77
277,Pearland,15521.07,92.47,427.35,109942.11
277,Round Rock,14390.46,243.26,1168.27,108486.01
277,Temple,14479.37,265.16,1263.02,107924.44
277,Richardson,14052.57,500.43,2322.29,101393.71
277,The Woodlands,14382.46,89.42,413.61,102030.51
277,Harlingen,13649.75,383.13,1798.43,99935.69
277,League City,14084.86,82.26,381.59,100336.29
277,Port Arthur,13699.15,110.63,523.05,100527.17
277,Longview,13376.14,262.25,1232.64,97815.97
277,Sugar Land,13511.63,80.75,373.32,95769.30
277,Allen,12812.00,466.62,2161.88,92243.49
277,Edinburg,12274.66,459.62,2118.23,87708.49
277,Wichita Falls,12096.92,343.75,1612.69,88504.64
277,San Angelo,11714.00,240.48,1136.67,86415.85
277,New Braunfels,11424.29,197.35,947.73,86130.63
277,Conroe,11910.92,78.33,362.63,84624.12
277,Atascocita,11573.27,69.14,319.47,81964.12
277,Mission,10324.21,391.89,1804.95,73712.95
277,Bryan,10275.22,107.52,507.41,75278.85
277,Baytown,10389.15,61.09,282.88,73804.87
277,Pharr,9553.11,361.37,1664.79,68229.74
277,Georgetown,9130.36,158.03,758.26,68756.36
277,Texarkana,9345.08,190.88,894.99,68110.05
277,Flower Mound,9268.79,338.34,1567.18,66711.69
277,Cedar Park,8968.67,151.84,729.31,67624.18
277,Mansfield,8955.90,313.57,1456.10,64672.43
277,Missouri City,9267.02,55.27,255.46,65656.25
277,San Marcos,8626.51,146.40,702.80,64993.29
277,Sherman,8780.00,303.52,1410.91,63489.57
277,North Richland Hills,8365.66,302.56,1402.41,60267.37
277,Leander,7854.23,134.71,647.15,59243.90
277,Spring,8267.02,49.78,230.02,58556.19
277,Victoria,7968.20,91.75,431.17,58031.88
277,Pflugerville,7548.79,126.61,607.85,56878.76
277,Rowlett,7620.37,270.68,1256.28,54991.67
277,Euless,7176.60,257.36,1193.65,51745.39
277,Wylie,7013.20,251.51,1166.43,50559.86
277,DeSoto,6639.20,232.98,1081.85,47941.97
277,Texas City,6602.85,39.32,183.18,47333.65
277,Kyle,6072.08,102.56,492.53,45771.84
277,Little Elm,6123.48,225.68,1044.61,44032.23
277,Burleson,6050.63,207.34,963.95,43759.09
277,Grapevine,6049.66,218.33,1012.20,43594.80
277,Rockwall,5893.89,208.69,968.60,42533.82
277,Bedford,5849.12,210.74,977.11,42154.02
277,Cedar Hill,5766.16,202.08,938.43,41640.33
277,Huntsville,5755.10,49.81,230.40,40881.69
277,Haltom City,5430.78,194.88,903.77,39151.57
277,Keller,5424.95,197.07,913.13,39062.85
277,The Colony,5344.47,195.06,903.61,38472.85
277,Waxahachie,5169.55,172.52,803.08,37445.85
277,Channelview,5363.77,31.87,147.28,37993.09
277,Schertz,4986.94,86.37,415.09,37639.61
277,Coppell,4996.62,179.85,834.00,36018.53
277,Weslaco,4936.45,171.77,795.95,35532.82
277,Friendswood,5016.84,29.37,136.01,35644.78
277,Lancaster,4840.58,169.63,787.72,34955.07
277,Hurst,4746.39,171.32,794.21,34200.07
277,Duncanville,4737.08,166.82,774.50,34200.60
277,Rosenberg,4847.04,29.86,138.31,34451.80
277,Mission Bend,4592.21,27.54,127.26,32532.99
277,Midlothian,4421.41,151.09,702.50,31981.00
277,Copperas Cove,4318.28,83.48,398.86,32348.38
277,Farmers Branch,4307.22,153.01,710.16,31083.60
277,Socorro,4549.85,275.97,1207.18,30204.01
277,La Porte,4435.87,25.91,119.92,31495.30
277,San Juan,4269.89,161.37,743.46,30499.28
277,Timberwood Park,4048.11,70.10,336.69,30525.10
277,Del Rio,4068.38,72.88,345.77,30150.97
277,Prosper,4117.32,152.42,705.26,29592.00
277,Lufkin,4161.07,50.54,234.31,29712.08
277,Weatherford,4021.42,134.25,625.13,29143.20
277,Cibolo,3910.27,67.85,326.16,29524.72
277,Deer Park,4164.21,24.49,113.25,29521.05
277,Harker Heights,3898.06,73.87,353.59,29269.47
277,Cleburne,3903.17,124.25,579.77,28358.81
277,Canyon Lake,3811.28,66.25,318.08,28728.39
277,Hutto,3727.53,63.13,303.13,28094.21
277,Nacogdoches,3890.43,53.72,249.70,27910.15
277,West Odessa,3757.25,111.61,524.75,27591.39
277,Seguin,3682.61,62.90,301.91,27741.58
277,Southlake,3693.37,134.26,622.09,26594.28
277,Greenville,3547.64,117.34,546.66,25724.35
277,Sachse,3455.15,123.38,572.43,24924.05
277,Converse,3330.33,57.48,275.97,25100.23
277,Forney,3351.85,117.22,544.42,24208.51
277,Eagle Pass,3306.90,57.58,273.56,24547.96
277,Lake Jackson,3387.96,22.34,104.35,24387.35
277,Alvin,3398.88,20.09,93.14,24187.89
277,Balch Springs,3228.86,113.72,527.96,23310.46
277,Celina,3232.63,119.31,552.13,23236.93
277,Fulshear,3316.57,20.67,95.68,23553.08
277,Colleyville,3081.15,111.49,516.79,22196.57
277,Fort Hood,2991.17,57.25,274.05,22463.53
277,Denison,3005.65,102.51,476.97,21761.87
277,Corsicana,3000.72,79.40,371.97,21891.91
277,University Park,2982.86,105.18,488.23,21527.73
277,Kingsville,2956.74,45.88,217.35,21841.03
277,Pecan Grove,3050.24,18.28,84.60,21644.88
277,Big Spring,2910.69,69.30,327.17,21461.84
277,Paris,2915.16,80.71,378.41,21303.73
277,San Benito,2902.00,79.29,373.18,21322.53
277,Cloverleaf,3036.74,18.25,84.30,21490.71
277,Kerrville,2850.74,51.29,245.37,21384.60
277,Saginaw,2909.12,104.70,485.45,20967.73
277,Benbrook,2903.83,103.09,478.30,20944.78
277,Fresno,2966.55,17.63,81.51,21021.31
277,Katy,2940.28,18.15,83.94,20857.64
277,Belton,2765.51,50.47,241.20,20711.82
277,Marshall,2809.92,51.95,244.21,20539.91
277,Watauga,2775.67,100.56,466.06,19993.72
277,Horizon City,2897.73,176.37,771.15,19223.75
277,Corinth,2722.61,100.20,463.87,19581.32
277,Dickinson,2642.64,15.36,71.41,18882.59
277,Ennis,2551.65,80.43,375.32,18538.61
277,Stephenville,2518.40,65.70,308.70,18452.20
277,Murphy,2496.47,89.65,415.80,17999.08
277,Anna,2495.80,90.53,419.45,17969.22
277,Princeton,2494.35,90.32,418.55,17962.77
277,Brushy Creek,2425.27,40.95,196.71,18290.07
277,Fate,2466.19,87.21,404.80,17798.80
277,Portland,2399.16,32.63,155.04,17782.17
277,Alamo,2394.33,90.13,415.35,17108.19
277,Plainview,2332.22,54.80,259.26,17246.72
277,Universal City,2297.44,39.68,190.57,17325.32
277,Angleton,2391.34,15.14,70.46,17120.07
277,Boerne,2256.34,39.86,191.49,17021.31
277,Alton,2299.52,87.26,401.86,16416.36
277,Orange,2297.48,19.37,91.25,16769.89
277,Cinco Ranch,2355.86,14.26,65.94,16702.94
277,Lakeway,2215.27,37.31,179.19,16698.22
277,Terrell,2256.29,76.35,355.20,16331.16
277,Crowley,2256.99,78.55,364.89,16306.57
277,Seagoville,2252.87,78.76,365.78,16270.59
277,Palestine,2270.95,40.33,188.01,16388.71
277,La Marque,2292.17,13.65,63.68,16463.50
277,Brownwood,2213.63,47.53,224.50,16319.34
277,Steiner Ranch,2166.51,36.29,174.10,16306.10
277,Nederland,2191.29,17.42,82.73,16183.56
277,White Settlement,2154.29,77.24,358.18,15529.30
277,Brenham,2199.87,20.53,95.51,15770.09
277,Bay City,2171.48,16.55,77.00,15550.97
277,Alice,2097.33,32.37,153.49,15513.81
277,Gainesville,2099.90,73.04,339.38,15175.67
277,Melissa,2082.65,76.04,352.16,14986.15
277,Royse City,2061.40,72.09,334.82,14888.68
277,Stafford,2129.40,12.77,59.01,15077.82
277,Glenn Heights,2039.66,71.19,330.65,14733.50
277,Addison,2035.07,72.45,336.24,14684.24
277,Bellaire,2110.78,12.97,59.90,14932.34
277,Groves,2014.34,16.12,76.67,14913.87
277,Manor,1960.72,32.70,156.96,14766.61
277,Donna,2002.67,72.62,335.58,14363.13
277,Taylor,1946.36,32.69,156.71,14631.24
277,Pampa,1964.63,47.02,222.15,14501.20
277,Humble,2032.15,12.17,56.21,14388.47
277,Mercedes,1954.01,64.72,300.91,14129.37
277,Hewitt,1903.18,37.61,178.55,14124.67
277,Sulphur Springs,1912.78,53.66,251.46,13967.10
277,Mount Pleasant,1901.56,44.26,207.88,13907.30
277,Gatesville,1883.03,38.15,180.92,13955.90
277,South Houston,1974.63,11.86,54.77,13975.75
277,Highland Village,1905.14,69.96,323.91,13705.00
277,Red Oak,1888.95,65.44,304.04,13650.57
277,Rendon,1887.90,66.11,307.00,13632.98
277,Live Oak,1838.14,31.73,152.33,13852.80
277,Palmview,1874.84,71.73,330.12,13373.31
277,Buda,1793.30,30.12,144.66,13518.92
277,Aldine,1903.53,11.65,53.80,13465.02
277,Canyon,1799.01,42.69,202.48,13353.82
277,Uvalde,1789.76,31.44,150.04,13372.76
277,Rio Grande City,1807.68,49.83,233.13,13167.36
277,Mineral Wells,1789.08,55.58,259.72,13025.63
277,West University Place,1838.18,11.35,52.40,13005.07
277,Hereford,1742.73,41.92,198.30,12891.05
277,Lockhart,1707.04,28.10,134.75,12838.11
277,Dumas,1683.74,40.26,190.41,12447.59
277,Hidalgo,1706.49,65.05,299.51,12178.94
277,Jacksonville,1695.77,30.80,144.14,12315.29
277,Wells Branch,1640.81,27.49,131.92,12355.77
277,Forest Hill,1654.83,58.83,272.94,11936.41
277,Lumberton,1660.08,13.03,61.24,12068.65
277,Azle,1632.86,58.30,270.38,11772.46
277,Port Neches,1611.19,12.90,61.42,11941.50
277,Seabrook,1670.60,9.74,45.18,11891.48
277,Beeville,1593.40,22.65,107.52,11794.43
277,Trophy Club,1601.27,58.52,271.03,11523.17
277,Kilgore,1585.78,30.07,142.10,11686.05
277,Andrews,1576.50,42.11,198.36,11599.04
277,Henderson,1589.33,28.50,133.81,11596.37
277,Tomball,1603.78,9.88,45.68,11372.67
277,Athens,1544.73,36.12,169.30,11262.85
277,Manvel,1583.65,9.33,43.16,11236.86
277,Santa Fe,1567.51,9.23,42.93,11208.33
277,Robinson,1484.46,29.30,139.11,11015.13
277,Lantana,1498.11,55.10,255.10,10774.69
277,Levelland,1470.91,33.99,161.02,10899.08
277,Borger,1452.07,35.10,166.10,10744.74
277,Webster,1506.84,8.75,40.57,10726.85
277,El Campo,1489.11,12.16,56.54,10662.20
277,Richmond,1488.95,8.95,41.42,10577.68
277,Hornsby Bend,1394.13,23.25,111.52,10492.11
277,Fort Bliss,1504.65,89.07,390.61,10024.66
277,Granbury,1379.63,42.62,199.16,10043.59
277,Roma,1365.69,34.41,161.44,9981.46
277,Four Corners,1415.06,8.44,39.03,10027.47
277,Leon Valley,1331.32,23.03,110.41,10014.24
277,Port Lavaca,1372.39,14.40,67.53,9955.67
277,La Homa,1364.16,52.00,239.38,9733.46
277,Snyder,1330.23,30.37,143.38,9806.02
277,Selma,1307.65,22.59,108.54,9863.22
277,Fredericksburg,1308.43,23.45,112.17,9809.95
277,Iowa Colony,1355.79,8.01,37.07,9627.13
277,Heartland,1308.39,45.39,210.91,9454.31
277,Burkburnett,1295.17,37.01,173.99,9505.84
277,Elgin,1276.61,21.00,100.68,9597.71
277,Pleasanton,1258.28,21.75,104.33,9469.64
277,Scenic Oaks,1240.57,21.64,103.98,9360.81
277,Clute,1289.29,8.48,39.68,9312.55
277,Freeport,1290.94,8.76,40.92,9298.39
277,Fair Oaks Ranch,1229.12,21.51,103.37,9276.00
277,Bonham,1254.42,40.88,190.64,9108.07
277,Fairview,1258.13,46.08,213.39,9052.40
278,Houston,744753.40,4389.32,20289.65,5276959.63
278,Dallas,691082.38,22988.07,107246.40,5022315.15
278,San Antonio,239588.37,3912.72,18803.24,1807538.67
278,Austin,221954.46,3522.83,16919.16,1672634.56
278,Fort Worth,111375.15,3748.83,17477.77,808709.26
278,El Paso,107204.33,6002.12,26535.61,722751.94
278,McAllen,96485.87,3433.17,15901.44,694213.52
278,Denton,53909.32,1855.59,8639.39,390747.70
278,Arlington,46689.19,1563.56,7292.92,339223.33
278,Corpus Christi,40158.86,539.82,2556.51,296176.80
278,Plano,33999.41,1156.54,5390.43,246792.62
278,Lubbock,33229.49,726.28,3436.34,245631.89
278,Killeen,30274.65,544.05,2607.48,227672.82
278,Laredo,30172.36,495.48,2347.17,222933.98
278,Irving,30156.57,1010.39,4713.50,219155.53
278,Garland,29002.98,969.20,4521.92,210803.90
278,Brownsville,26284.24,638.83,3012.45,193480.49
278,College Station,25820.47,254.87,1200.21,188492.45
278,Frisco,24900.46,860.63,4006.63,180470.28
278,Amarillo,23983.72,542.44,2573.12,178000.72
278,Galveston,24689.96,146.50,683.16,177290.39
278,McKinney,23964.09,827.91,3854.08,173667.93
278,Grand Prairie,23479.63,784.14,3658.25,170641.98
278,Waco,23233.28,454.48,2151.92,171754.31
278,Odessa,19040.04,520.76,2459.38,140627.82
278,Pasadena,18377.90,103.14,477.22,130386.74
278,Mesquite,17598.69,585.25,2730.93,127933.13
278,Beaumont,17637.94,130.93,615.10,128170.03
278,Midland,16824.06,448.96,2121.32,124319.66
278,Carrollton,15701.98,531.51,2478.15,114029.35
278,Tyler,15554.62,308.33,1449.07,113724.98
278,Lewisville,15189.13,520.55,2424.95,110178.36
278,Abilene,14940.93,323.89,1531.57,110333.61
278,Pearland,15507.75,87.57,405.10,109982.57
278,Round Rock,14359.15,228.93,1102.18,108597.74
278,Temple,14444.35,249.71,1192.65,108045.29
278,Richardson,13985.76,470.03,2192.39,101620.82
278,The Woodlands,14369.58,84.66,392.00,102069.76
278,Harlingen,13599.10,360.30,1698.16,100109.44
278,League City,14073.85,77.87,361.56,100371.73
278,Port Arthur,13685.33,104.46,494.47,100575.74
278,Longview,13341.05,247.33,1165.91,97932.72
278,Sugar Land,13500.06,76.46,353.86,95804.62
278,Allen,12749.52,438.18,2040.81,92455.49
278,Edinburg,12213.01,431.63,1999.97,87916.39
278,Wichita Falls,12051.34,323.37,1523.33,88659.96
278,San Angelo,11681.99,226.57,1074.17,86524.27
278,New Braunfels,11398.73,185.68,893.97,86221.61
278,Conroe,11899.68,74.15,343.63,84658.55
278,Atascocita,11563.29,65.48,302.84,81994.40
278,Mission,10271.67,367.98,1704.08,73890.27
278,Bryan,10261.30,101.54,479.97,75326.19
278,Baytown,10380.70,57.85,268.09,73831.36
278,Pharr,9504.66,339.33,1571.75,68393.26
278,Georgetown,9109.84,148.70,715.34,68829.12
278,Texarkana,9319.38,180.03,846.71,68194.87
278,Flower Mound,9223.47,317.71,1479.40,66865.42
278,Cedar Park,8949.15,142.90,688.05,67693.91
278,Mansfield,8914.01,294.56,1374.76,64814.68
278,Missouri City,9259.08,52.34,242.15,65680.43
278,San Marcos,8607.52,137.77,663.03,65060.68
278,Sherman,8739.53,285.17,1332.21,63627.09
278,North Richland Hills,8325.16,284.13,1323.86,60404.86
278,Leander,7836.87,126.75,610.45,59305.92
278,Spring,8259.80,47.14,218.04,58578.02
278,Victoria,7955.49,86.66,408.01,58072.84
278,Pflugerville,7532.50,119.16,573.52,56936.82
278,Rowlett,7584.22,254.24,1186.02,55114.52
278,Euless,7142.18,241.70,1126.83,51862.29
278,Wylie,6979.57,236.22,1101.17,50674.05
278,DeSoto,6608.10,218.86,1021.41,48047.64
278,Texas City,6597.85,37.21,173.46,47350.48
278,Kyle,6058.83,96.52,464.65,45819.00
278,Little Elm,6093.23,211.91,986.08,44134.77
278,Burleson,6022.96,194.80,910.15,43853.09
278,Grapevine,6020.45,205.04,955.52,43693.99
278,Rockwall,5866.02,196.02,914.46,42628.51
278,Bedford,5820.92,197.91,922.40,42249.77
278,Cedar Hill,5739.17,189.83,886.00,41731.99
278,Huntsville,5747.72,47.14,218.35,40903.80
278,Haltom City,5404.72,183.02,853.18,39240.07
278,Keller,5398.55,185.06,861.99,39152.40
278,The Colony,5318.35,183.17,852.99,38561.49
278,Waxahachie,5146.56,162.14,758.39,37523.92
278,Channelview,5359.19,30.18,139.61,38007.02
278,Schertz,4975.85,81.26,391.52,37679.37
278,Coppell,4972.57,168.90,787.31,36100.23
278,Weslaco,4913.49,161.37,751.50,35610.64
278,Friendswood,5012.80,27.81,128.90,35657.49
278,Lancaster,4817.93,159.35,743.73,35031.98
278,Hurst,4723.46,160.89,749.73,34277.92
278,Duncanville,4714.81,156.70,731.22,34276.27
278,Rosenberg,4842.82,28.27,131.06,34464.85
278,Mission Bend,4588.24,26.08,120.63,32545.06
278,Midlothian,4401.26,141.96,663.33,32049.45
278,Copperas Cove,4307.33,78.54,376.35,32386.78
278,Farmers Branch,4286.80,143.72,670.45,31153.03
278,Socorro,4512.87,259.02,1142.43,30322.69
278,La Porte,4432.29,24.53,113.66,31506.52
278,San Juan,4248.25,151.52,701.90,30572.33
278,Timberwood Park,4039.09,65.96,317.61,30557.34
278,Del Rio,4058.71,68.67,326.71,30183.91
278,Prosper,4096.89,143.12,665.75,29661.25
278,Lufkin,4153.79,47.80,222.02,29734.39
278,Weatherford,4003.53,126.16,590.28,29204.03
278,Cibolo,3901.56,63.83,307.62,29555.99
278,Deer Park,4160.76,23.19,107.35,29531.70
278,Harker Heights,3888.47,69.50,333.60,29303.43
278,Cleburne,3886.63,116.81,547.54,28415.01
278,Canyon Lake,3802.69,62.33,300.04,28758.94
278,Hutto,3719.38,59.41,285.97,28123.24
278,Nacogdoches,3882.84,50.78,236.54,27933.85
278,West Odessa,3742.41,104.84,495.06,27642.70
278,Seguin,3674.44,59.19,284.82,27770.55
278,Southlake,3675.39,126.08,587.24,26655.29
278,Greenville,3532.03,110.29,516.24,25777.43
278,Sachse,3438.67,115.87,540.40,24980.06
278,Converse,3322.92,54.09,260.35,25126.64
278,Forney,3336.20,110.12,514.02,24261.65
278,Eagle Pass,3299.28,54.26,258.45,24574.01
278,Lake Jackson,3385.06,21.13,98.78,24397.03
278,Alvin,3396.14,19.02,88.26,24196.58
278,Balch Springs,3213.69,106.82,498.46,23362.03
278,Celina,3216.64,112.04,521.22,23291.10
278,Fulshear,3313.61,19.57,90.67,23562.16
278,Colleyville,3066.22,104.70,487.84,22247.23
278,Fort Hood,2983.74,53.86,258.54,22489.87
278,Denison,2992.00,96.32,450.38,21808.30
278,Corsicana,2990.13,74.76,351.60,21927.50
278,University Park,2968.81,98.80,460.96,21575.43
278,Kingsville,2950.70,43.26,205.44,21861.60
278,Pecan Grove,3047.65,17.31,80.18,21652.86
278,Big Spring,2901.51,65.23,309.05,21493.21
278,Paris,2904.46,75.95,357.57,21340.02
278,San Benito,2891.61,74.57,352.34,21358.48
278,Cloverleaf,3034.06,17.29,79.91,21498.74
278,Kerrville,2844.02,48.27,231.54,21408.17
278,Saginaw,2895.12,98.32,458.27,21015.29
278,Benbrook,2890.04,96.83,451.55,20991.58
278,Fresno,2964.03,16.70,77.26,21029.01
278,Katy,2937.65,17.18,79.55,20865.61
278,Belton,2758.95,47.51,227.66,20734.88
278,Marshall,2802.96,49.01,231.03,20563.00
278,Watauga,2762.20,94.43,439.95,20039.42
278,Horizon City,2874.09,165.53,729.77,19299.61
278,Corinth,2709.18,94.09,437.88,19626.85
278,Dickinson,2640.65,14.54,67.65,18889.16
278,Ennis,2540.95,75.63,354.51,18574.91
278,Stephenville,2509.66,61.84,291.67,18481.83
278,Murphy,2484.49,84.20,392.52,18039.79
278,Anna,2483.68,85.03,396.00,18010.29
278,Princeton,2482.27,84.83,395.14,18003.77
278,Brushy Creek,2420.02,38.54,185.58,18308.87
278,Fate,2454.54,81.92,382.17,17838.36
278,Portland,2395.10,30.78,146.57,17796.55
278,Alamo,2382.23,84.63,392.13,17149.01
278,Plainview,2325.02,51.58,244.85,17271.55
278,Universal City,2292.34,37.33,179.77,17343.56
278,Angleton,2389.32,14.33,66.73,17126.63
278,Boerne,2251.18,37.50,180.60,17039.71
278,Alton,2287.82,81.93,379.40,16455.84
278,Orange,2294.98,18.30,86.31,16778.42
278,Cinco Ranch,2353.81,13.50,62.50,16709.19
278,Lakeway,2210.48,35.12,169.07,16715.33
278,Terrell,2246.12,71.75,335.42,16365.72
278,Crowley,2246.50,73.79,344.50,16342.21
278,Seagoville,2242.36,73.99,345.35,16306.30
278,Palestine,2265.35,38.09,178.01,16406.55
278,La Marque,2290.48,12.92,60.29,16469.32
278,Brownwood,2207.31,44.77,212.13,16340.79
278,Steiner Ranch,2161.83,34.16,164.29,16322.72
278,Nederland,2189.26,16.44,78.17,16191.13
278,White Settlement,2143.95,72.54,338.13,15564.38
278,Brenham,2196.88,19.41,90.47,15779.24
278,Bay City,2169.16,15.66,72.93,15558.26
278,Alice,2093.06,30.52,145.07,15528.35
278,Gainesville,2090.16,68.62,320.45,15208.77
278,Melissa,2072.47,71.41,332.46,15020.66
278,Royse City,2051.78,67.73,316.13,14921.37
278,Stafford,2127.55,12.10,55.94,15083.42
278,Glenn Heights,2030.16,66.88,312.19,14765.78
278,Addison,2025.40,68.05,317.43,14717.12
278,Bellaire,2108.81,12.29,56.79,14938.12
278,Groves,2012.50,15.21,72.43,14920.87
278,Manor,1956.51,30.78,148.11,14781.60
278,Donna,1992.94,68.20,316.83,14396.03
278,Taylor,1942.10,30.77,147.88,14646.25
278,Pampa,1958.42,44.26,209.83,14522.49
278,Humble,2030.39,11.52,53.28,14393.80
278,Mercedes,1945.38,60.81,284.10,14158.71
278,Hewitt,1898.30,35.43,168.67,14141.60
278,Sulphur Springs,1905.67,50.50,237.60,13991.23
278,Mount Pleasant,1895.67,41.71,196.54,13927.08
278,Gatesville,1877.96,35.93,170.88,13973.23
278,South Houston,1972.88,11.23,51.92,13980.97
278,Highland Village,1895.76,65.69,305.76,13736.79
278,Red Oak,1880.22,61.48,287.08,13680.22
278,Rendon,1879.07,62.10,289.85,13662.98
278,Live Oak,1834.05,29.86,143.71,13867.38
278,Palmview,1865.21,67.35,311.67,13405.78
278,Buda,1789.43,28.35,136.48,13532.75
278,Aldine,1901.76,11.04,51.00,13470.20
278,Canyon,1793.48,40.17,191.17,13373.18
278,Uvalde,1785.63,29.61,141.65,13387.11
278,Rio Grande City,1801.07,46.90,220.28,13189.75
278,Mineral Wells,1781.69,52.25,245.28,13050.77
278,West University Place,1836.46,10.75,49.67,13010.12
278,Hereford,1737.21,39.44,187.25,12910.10
278,Lockhart,1703.38,26.45,127.16,12851.00
278,Dumas,1678.44,37.89,179.82,12465.85
278,Hidalgo,1697.76,61.08,282.77,12208.39
