day,city,S,E,I,R,I_rep,new_rep
227,Schertz,42640.11,12.78,20.84,313.03,2.08,0.21
227,Coppell,41875.67,2.88,5.08,96.98,0.51,0.05
227,Weslaco,41269.45,3.27,5.71,105.63,0.57,0.06
227,Friendswood,36009.72,393.63,574.96,3992.78,57.50,5.75
227,Lancaster,40585.72,3.45,6.00,107.24,0.60,0.06
227,Hurst,39767.05,2.73,4.81,91.70,0.48,0.05
227,Duncanville,39720.04,3.19,5.56,101.49,0.56,0.06
227,Rosenberg,35076.53,340.44,495.10,3496.08,49.51,4.95
227,Mission Bend,32839.94,376.02,549.64,3777.40,54.96,5.50
227,Midlothian,37089.23,3.64,6.29,107.80,0.63,0.06
227,Copperas Cove,36753.29,11.15,18.16,258.96,1.82,0.18
227,Farmers Branch,36116.19,2.63,4.62,87.40,0.46,0.05
227,Socorro,36180.35,0.78,1.46,35.03,0.15,0.01
227,La Porte,31770.76,354.75,518.65,3592.83,51.87,5.19
227,San Juan,35557.50,1.98,3.52,72.07,0.35,0.04
227,Timberwood Park,34573.33,10.92,17.75,262.20,1.78,0.18
227,Del Rio,34107.20,18.46,29.16,358.76,2.92,0.29
227,Prosper,34447.56,2.22,3.93,75.50,0.39,0.04
227,Lufkin,32733.34,74.74,110.59,1012.07,11.06,1.11
227,Weatherford,33764.29,3.57,6.13,103.53,0.61,0.06
227,Cibolo,33451.16,9.85,16.08,242.17,1.61,0.16
227,Deer Park,29769.11,342.68,501.15,3447.21,50.11,5.01
227,Harker Heights,33246.47,9.28,15.19,225.53,1.52,0.15
227,Cleburne,32787.90,4.27,7.26,116.50,0.73,0.07
227,Canyon Lake,32530.14,11.28,18.24,256.95,1.82,0.18
227,Hutto,31780.03,11.97,19.27,266.94,1.93,0.19
227,Nacogdoches,31038.44,51.16,76.71,748.02,7.67,0.77
227,West Odessa,31838.40,2.75,4.79,91.74,0.48,0.05
227,Seguin,31376.57,12.65,20.29,272.44,2.03,0.20
227,Southlake,30932.90,2.09,3.68,70.27,0.37,0.04
227,Greenville,29787.41,3.45,5.90,96.91,0.59,0.06
227,Sachse,28965.65,2.10,3.69,69.39,0.37,0.04
227,Converse,28422.35,9.29,15.09,220.92,1.51,0.15
227,Forney,28104.84,2.44,4.24,75.24,0.42,0.04
227,Eagle Pass,27742.16,15.50,24.45,299.75,2.44,0.24
227,Lake Jackson,25514.09,159.86,229.69,1759.35,22.97,2.30
227,Alvin,24525.06,249.91,364.23,2558.88,36.42,3.64
227,Balch Springs,27072.20,2.18,3.81,69.50,0.38,0.04
227,Celina,27044.72,1.84,3.24,61.12,0.32,0.03
227,Fulshear,23988.61,233.84,340.03,2395.99,34.00,3.40
227,Colleyville,25812.54,1.76,3.09,59.11,0.31,0.03
227,Fort Hood,25528.41,6.66,10.93,165.87,1.09,0.11
227,Denison,25232.09,2.55,4.39,74.56,0.44,0.04
227,Corsicana,25114.17,7.00,11.43,155.05,1.14,0.11
227,University Park,25002.53,2.06,3.59,64.99,0.36,0.04
227,Kingsville,24576.79,17.71,27.59,325.78,2.76,0.28
227,Pecan Grove,21884.76,237.40,346.66,2407.58,34.67,3.47
227,Big Spring,24536.91,6.81,11.12,154.76,1.11,0.11
227,Paris,24485.95,5.44,8.99,128.36,0.90,0.09
227,San Benito,24529.35,3.13,5.34,93.55,0.53,0.05
227,Cloverleaf,21704.14,250.96,366.75,2512.14,36.68,3.67
227,Kerrville,24227.86,9.24,14.86,200.98,1.49,0.15
227,Saginaw,24377.85,1.67,2.94,56.36,0.29,0.03
227,Benbrook,24334.58,1.91,3.33,60.89,0.33,0.03
227,Fresno,21207.01,244.00,356.77,2452.11,35.68,3.57
227,Katy,21170.54,218.45,318.30,2222.68,31.83,3.18
227,Belton,23480.01,8.57,13.82,190.18,1.38,0.14
227,Marshall,23232.98,15.53,24.28,282.76,2.43,0.24
227,Watauga,23252.51,1.56,2.74,52.73,0.27,0.03
227,Horizon City,23033.56,0.48,0.90,21.87,0.09,0.01
227,Corinth,22788.57,1.47,2.59,50.15,0.26,0.03
227,Dickinson,19221.51,180.62,262.56,1873.31,26.26,2.63
227,Ennis,21421.90,3.11,5.26,81.78,0.53,0.05
227,Stephenville,21166.58,5.09,8.38,118.92,0.84,0.08
227,Murphy,20923.23,1.48,2.61,49.30,0.26,0.03
227,Anna,20895.68,1.59,2.77,50.69,0.28,0.03
227,Princeton,20887.35,1.55,2.72,50.14,0.27,0.03
227,Brushy Creek,20695.20,7.17,11.60,166.98,1.16,0.12
227,Fate,20674.32,1.68,2.93,52.89,0.29,0.03
227,Portland,19921.89,16.08,24.94,297.00,2.49,0.25
227,Alamo,19941.99,1.13,2.02,40.89,0.20,0.02
227,Plainview,19718.39,4.77,7.86,114.88,0.79,0.08
227,Universal City,19622.03,6.14,10.00,148.71,1.00,0.10
227,Angleton,17698.75,135.82,195.78,1439.88,19.58,1.96
227,Boerne,19294.94,5.65,9.22,137.61,0.92,0.09
227,Alton,19142.05,1.08,1.92,39.02,0.19,0.02
227,Orange,18179.81,53.03,77.89,697.09,7.79,0.78
227,Cinco Ranch,16890.23,185.17,270.40,1872.17,27.04,2.70
227,Lakeway,18890.28,6.75,10.90,155.62,1.09,0.11
227,Terrell,18930.15,2.00,3.43,57.69,0.34,0.03
227,Crowley,18928.35,1.62,2.82,50.41,0.28,0.03
227,Seagoville,18888.96,1.65,2.87,50.78,0.29,0.03
227,Palestine,18470.58,17.65,27.11,290.79,2.71,0.27
227,La Marque,16956.84,132.63,191.51,1411.83,19.15,1.92
227,Brownwood,18585.21,7.01,11.28,147.75,1.13,0.11
227,Steiner Ranch,18435.89,7.23,11.62,161.74,1.16,0.12
227,Nederland,17591.10,43.00,63.62,600.10,6.36,0.64
227,White Settlement,18051.51,1.29,2.27,42.80,0.23,0.02
227,Brenham,16988.43,67.68,98.19,804.24,9.82,0.98
227,Bay City,16451.47,89.35,128.64,1004.16,12.86,1.29
227,Alice,17446.72,13.10,20.37,237.08,2.04,0.20
227,Gainesville,17611.74,1.65,2.86,49.31,0.29,0.03
227,Melissa,17432.62,1.26,2.21,41.00,0.22,0.02
227,Royse City,17284.55,1.52,2.64,46.59,0.26,0.03
227,Stafford,15222.11,175.69,256.79,1760.90,25.68,2.57
227,Glenn Heights,17103.74,1.48,2.57,45.72,0.26,0.03
227,Addison,17063.46,1.23,2.15,40.90,0.22,0.02
227,Bellaire,15101.50,172.73,252.24,1727.35,25.22,2.52
227,Groves,16247.92,36.02,53.52,518.85,5.35,0.54
227,Manor,16690.29,6.85,10.98,149.10,1.10,0.11
227,Donna,16713.18,1.11,1.96,37.99,0.20,0.02
227,Taylor,16531.47,7.58,12.08,156.85,1.21,0.12
227,Pampa,16582.32,4.42,7.23,101.65,0.72,0.07
227,Humble,14522.02,168.12,245.78,1685.17,24.58,2.46
227,Mercedes,16376.22,1.46,2.54,46.03,0.25,0.03
227,Hewitt,16052.34,5.70,9.20,126.55,0.92,0.09
227,Sulphur Springs,16063.07,3.40,5.63,81.28,0.56,0.06
227,Mount Pleasant,15878.75,5.90,9.50,123.23,0.95,0.10
227,Gatesville,15865.96,6.04,9.72,128.42,0.97,0.10
227,South Houston,14114.84,162.97,238.15,1631.83,23.82,2.38
227,Highland Village,15948.19,1.03,1.83,35.24,0.18,0.02
227,Red Oak,15840.72,1.45,2.52,43.98,0.25,0.03
227,Rendon,15829.14,1.33,2.32,41.54,0.23,0.02
227,Live Oak,15686.40,5.12,8.31,121.93,0.83,0.08
227,Palmview,15599.55,0.87,1.55,31.28,0.15,0.02
227,Buda,15288.99,5.75,9.26,129.29,0.93,0.09
227,Aldine,13614.45,156.08,227.96,1560.96,22.80,2.28
227,Canyon,15283.66,2.57,4.32,72.90,0.43,0.04
227,Uvalde,15128.02,7.08,11.27,144.45,1.13,0.11
227,Rio Grande City,15142.53,3.13,5.19,76.20,0.52,0.05
227,Mineral Wells,15044.54,2.08,3.53,56.01,0.35,0.04
227,West University Place,13155.45,150.14,219.22,1501.35,21.92,2.19
227,Hereford,14750.09,3.34,5.52,81.48,0.55,0.06
227,Lockhart,14490.67,7.23,11.46,145.56,1.15,0.11
227,Dumas,14236.09,3.53,5.81,83.38,0.58,0.06
227,Hidalgo,14203.93,0.79,1.41,28.57,0.14,0.01
227,Jacksonville,13906.21,11.20,17.35,193.38,1.73,0.17
227,Wells Branch,13970.71,5.40,8.69,121.15,0.87,0.09
227,Forest Hill,13869.16,1.07,1.86,34.30,0.19,0.02
227,Lumberton,12974.66,47.02,68.56,586.47,6.86,0.69
227,Azle,13680.98,1.06,1.85,33.83,0.18,0.02
227,Port Neches,13017.01,28.16,41.88,408.36,4.19,0.42
227,Seabrook,12037.85,125.16,182.58,1279.83,18.26,1.83
227,Beeville,13199.02,13.17,20.19,219.57,2.02,0.20
227,Trophy Club,13406.28,0.90,1.58,30.18,0.16,0.02
227,Kilgore,13254.23,6.18,9.83,126.64,0.98,0.10
227,Andrews,13320.95,2.47,4.12,62.46,0.41,0.04
227,Henderson,13095.81,9.80,15.24,173.32,1.52,0.15
227,Tomball,11538.55,120.38,175.44,1222.61,17.54,1.75
227,Athens,12858.23,5.18,8.30,105.23,0.83,0.08
227,Manvel,11337.72,127.42,186.27,1287.53,18.63,1.86
227,Santa Fe,11445.05,103.19,149.74,1074.81,14.97,1.50
227,Robinson,12515.76,4.63,7.46,100.94,0.75,0.07
227,Lantana,12539.22,0.81,1.43,27.65,0.14,0.01
227,Levelland,12460.62,2.61,4.33,67.49,0.43,0.04
227,Borger,12295.75,2.75,4.54,67.25,0.45,0.05
227,Webster,10855.50,113.72,165.92,1161.31,16.59,1.66
227,El Campo,11347.53,56.20,81.07,641.35,8.11,0.81
227,Richmond,10717.97,111.35,162.38,1136.01,16.24,1.62
227,Hornsby Bend,11858.02,4.93,7.90,107.27,0.79,0.08
227,Fort Bliss,11986.58,0.36,0.67,14.21,0.07,0.01
227,Granbury,11597.92,1.65,2.79,43.99,0.28,0.03
227,Roma,11438.14,3.05,4.99,69.76,0.50,0.05
227,Four Corners,10118.62,115.79,169.28,1164.39,16.93,1.69
227,Leon Valley,11332.43,4.37,7.04,96.47,0.70,0.07
227,Port Lavaca,10891.78,27.89,41.10,369.06,4.11,0.41
227,La Homa,11351.85,0.64,1.14,23.05,0.11,0.01
227,Snyder,11193.35,3.55,5.76,78.07,0.58,0.06
227,Selma,11171.35,3.46,5.64,84.04,0.56,0.06
227,Fredericksburg,11111.63,4.38,7.04,94.30,0.70,0.07
227,Iowa Colony,9724.88,106.16,155.08,1077.47,15.51,1.55
227,Heartland,10971.71,1.01,1.75,30.48,0.17,0.02
227,Burkburnett,10945.77,1.56,2.64,42.98,0.26,0.03
227,Elgin,10833.09,5.41,8.58,109.05,0.86,0.09
227,Pleasanton,10716.18,4.15,6.68,90.73,0.67,0.07
227,Scenic Oaks,10607.36,3.11,5.08,76.67,0.51,0.05
227,Clute,9780.13,55.99,80.64,631.04,8.06,0.81
227,Freeport,9771.17,56.58,81.44,633.68,8.14,0.81
227,Fair Oaks Ranch,10512.75,3.04,4.97,75.11,0.50,0.05
227,Bonham,10539.24,1.30,2.22,35.85,0.22,0.02
227,Fairview,10532.52,0.71,1.24,23.72,0.12,0.01
228,Houston,5325883.39,62372.70,91301.53,615185.64,9130.15,913.02
228,Dallas,5819342.13,515.35,895.55,15591.35,89.55,8.96
228,San Antonio,2042338.77,873.68,1398.87,18206.93,139.89,13.99
228,Austin,1887066.23,941.45,1495.46,18693.73,149.55,14.95
228,Fort Worth,937609.99,75.13,131.29,2359.72,13.13,1.31
228,El Paso,860835.26,28.55,52.25,1054.79,5.23,0.52
228,McAllen,807204.05,52.58,92.92,1768.98,9.29,0.93
228,Denton,453458.01,33.52,58.83,1077.11,5.88,0.59
228,Arlington,393212.25,31.33,54.78,991.13,5.48,0.55
228,Corpus Christi,330854.36,368.86,563.51,5905.30,56.35,5.64
228,Plano,286272.93,20.46,36.00,674.33,3.60,0.36
228,Lubbock,280042.59,93.62,151.68,1999.05,15.17,1.52
228,Killeen,258164.47,86.31,139.95,1924.82,13.99,1.40
228,Laredo,251380.78,172.70,269.93,3108.01,26.99,2.70
228,Irving,254046.93,19.34,33.91,627.34,3.39,0.34
228,Garland,244333.51,19.05,33.36,612.74,3.34,0.33
228,Brownsville,221437.21,58.77,96.33,1319.14,9.63,0.96
228,College Station,206399.06,496.04,733.64,6611.33,73.36,7.34
228,Frisco,209484.43,14.33,25.27,476.21,2.53,0.25
228,Amarillo,203250.94,53.56,87.86,1225.79,8.79,0.88
228,Galveston,183176.30,1391.74,2008.96,14648.38,200.90,20.09
228,McKinney,201577.67,14.27,25.11,466.66,2.51,0.25
228,Grand Prairie,197777.11,15.80,27.63,500.86,2.76,0.28
228,Waco,195001.85,88.20,140.71,1749.92,14.07,1.41
228,Odessa,161763.36,19.78,33.80,566.67,3.38,0.34
228,Pasadena,131203.79,1556.23,2281.36,15418.34,228.14,22.81
228,Mesquite,148244.86,12.26,21.40,384.77,2.14,0.21
228,Beaumont,137230.12,559.96,813.81,6666.96,81.38,8.14
228,Midland,142849.07,20.75,35.13,560.03,3.51,0.35
228,Carrollton,132244.63,9.50,16.72,313.84,1.67,0.17
228,Tyler,129058.33,72.87,114.94,1351.86,11.49,1.15
228,Lewisville,127846.82,8.86,15.62,294.48,1.56,0.16
228,Abilene,125748.03,43.92,70.99,927.59,7.10,0.71
228,Pearland,110712.02,1315.26,1927.78,13013.56,192.78,19.28
228,Round Rock,122710.89,45.79,73.89,1024.96,7.39,0.74
228,Temple,122207.80,58.04,92.40,1156.31,9.24,0.92
228,Richardson,117815.67,8.79,15.43,287.19,1.54,0.15
228,The Woodlands,103557.12,1072.85,1565.40,10778.94,156.54,15.65
228,Harlingen,115037.50,17.35,29.33,469.41,2.93,0.29
228,League City,101493.73,1066.01,1557.73,10761.77,155.77,15.58
228,Port Arthur,108748.44,330.40,485.14,4253.43,48.51,4.85
228,Longview,110897.79,65.82,103.59,1217.90,10.36,1.04
228,Sugar Land,96440.60,1127.16,1652.07,11196.45,165.21,16.52
228,Allen,107293.32,7.46,13.14,246.96,1.31,0.13
228,Edinburg,102198.02,6.71,11.86,226.66,1.19,0.12
228,Wichita Falls,101834.20,19.68,32.80,479.25,3.28,0.33
228,San Angelo,98218.09,43.33,69.23,868.32,6.92,0.69
228,New Braunfels,97482.06,35.89,57.94,794.89,5.79,0.58
228,Conroe,86942.40,756.08,1095.60,7746.46,109.56,10.96
228,Atascocita,82511.24,982.20,1439.93,9722.23,143.99,14.40
228,Mission,85949.37,4.90,8.73,176.04,0.87,0.09
228,Bryan,82839.11,159.64,238.37,2287.77,23.84,2.38
228,Baytown,74405.19,827.81,1212.30,8302.93,121.23,12.12
228,Pharr,79543.90,4.57,8.14,163.98,0.81,0.08
228,Georgetown,77821.67,29.05,46.86,640.83,4.69,0.47
228,Texarkana,77309.82,45.89,72.20,842.04,7.22,0.72
228,Flower Mound,77604.84,5.36,9.45,177.70,0.94,0.09
228,Cedar Park,76507.07,27.45,44.40,625.90,4.44,0.44
228,Mansfield,75084.04,6.58,11.45,201.06,1.14,0.11
228,Missouri City,66097.73,783.10,1147.99,7758.70,114.80,11.48
228,San Marcos,73485.56,30.45,48.85,647.36,4.88,0.49
228,Sherman,73654.93,7.30,12.60,212.78,1.26,0.13
228,North Richland Hills,70080.39,4.91,8.65,162.73,0.86,0.09
228,Leander,67065.97,22.76,36.91,525.57,3.69,0.37
228,Spring,59000.05,691.26,1012.90,6853.33,101.29,10.13
228,Victoria,63863.58,139.63,207.17,1883.81,20.72,2.07
228,Pflugerville,64306.38,25.39,40.85,558.27,4.08,0.41
228,Rowlett,63889.23,4.94,8.65,158.65,0.87,0.09
228,Euless,60146.20,4.38,7.70,143.55,0.77,0.08
228,Wylie,58764.48,4.51,7.89,144.03,0.79,0.08
228,DeSoto,55665.69,4.77,8.30,147.25,0.83,0.08
228,Texas City,48509.23,414.75,601.31,4298.70,60.13,6.01
228,Kyle,51756.95,20.56,33.06,446.49,3.31,0.33
228,Little Elm,51244.36,3.43,6.06,114.69,0.61,0.06
228,Burleson,50754.16,4.95,8.56,146.05,0.86,0.09
228,Grapevine,50687.24,3.60,6.33,118.71,0.63,0.06
228,Rockwall,49405.95,4.07,7.11,127.07,0.71,0.07
228,Bedford,49008.70,3.50,6.16,115.27,0.62,0.06
228,Cedar Hill,48346.06,4.18,7.28,128.56,0.73,0.07
228,Huntsville,43572.40,218.25,315.03,2448.76,31.50,3.15
228,Haltom City,45510.22,3.27,5.75,107.96,0.57,0.06
228,Keller,45431.75,3.18,5.60,105.11,0.56,0.06
228,The Colony,44755.04,3.04,5.36,101.57,0.54,0.05
228,Waxahachie,43376.09,5.01,8.58,139.73,0.86,0.09
228,Channelview,38245.17,455.81,668.21,4510.69,66.82,6.68
228,Schertz,42632.52,13.21,21.54,317.53,2.15,0.22
228,Coppell,41873.40,2.97,5.23,98.33,0.52,0.05
228,Weslaco,41266.92,3.37,5.88,107.11,0.59,0.06
228,Friendswood,35928.02,404.85,592.93,4048.75,59.29,5.93
228,Lancaster,40583.25,3.55,6.17,108.70,0.62,0.06
228,Hurst,39764.90,2.81,4.95,92.97,0.50,0.05
228,Duncanville,39717.69,3.28,5.73,102.88,0.57,0.06
228,Rosenberg,35000.99,350.70,511.35,3547.01,51.13,5.11
228,Mission Bend,32764.98,386.46,566.41,3828.99,56.64,5.66
228,Midlothian,37086.77,3.75,6.47,109.25,0.65,0.06
228,Copperas Cove,36747.19,11.53,18.75,262.57,1.88,0.19
228,Farmers Branch,36114.15,2.71,4.76,88.61,0.48,0.05
228,Socorro,36179.53,0.80,1.50,35.51,0.15,0.01
228,La Porte,31698.01,364.77,534.72,3642.87,53.47,5.35
228,San Juan,35555.74,2.04,3.63,73.10,0.36,0.04
228,Timberwood Park,34567.02,11.29,18.35,265.95,1.84,0.18
228,Del Rio,34098.97,19.08,30.13,363.69,3.01,0.30
228,Prosper,34445.78,2.29,4.04,76.55,0.40,0.04
228,Lufkin,32709.31,77.49,114.62,1026.70,11.46,1.15
228,Weatherford,33761.93,3.68,6.32,104.92,0.63,0.06
228,Cibolo,33445.28,10.19,16.62,245.66,1.66,0.17
228,Deer Park,29700.66,352.18,516.43,3494.31,51.64,5.16
228,Harker Heights,33241.08,9.60,15.69,228.72,1.57,0.16
228,Cleburne,32785.27,4.40,7.48,118.06,0.75,0.07
228,Canyon Lake,32524.01,11.66,18.84,260.58,1.88,0.19
228,Hutto,31773.68,12.37,19.92,270.71,1.99,0.20
228,Nacogdoches,31020.85,53.02,79.46,758.68,7.95,0.79
228,West Odessa,31836.19,2.84,4.94,93.04,0.49,0.05
228,Seguin,31370.16,13.07,20.97,276.25,2.10,0.21
228,Southlake,30931.25,2.15,3.79,71.24,0.38,0.04
228,Greenville,29785.23,3.55,6.07,98.20,0.61,0.06
228,Sachse,28964.03,2.16,3.80,70.34,0.38,0.04
228,Converse,28417.05,9.61,15.60,224.06,1.56,0.16
228,Forney,28103.11,2.52,4.37,76.26,0.44,0.04
228,Eagle Pass,27735.25,16.03,25.27,303.89,2.53,0.25
228,Lake Jackson,25471.02,165.64,238.22,1786.27,23.82,2.38
228,Alvin,24470.73,257.29,375.97,2595.74,37.60,3.76
228,Balch Springs,27070.59,2.25,3.92,70.45,0.39,0.04
228,Celina,27043.29,1.90,3.34,61.96,0.33,0.03
228,Fulshear,23937.10,240.87,351.16,2430.76,35.12,3.51
228,Colleyville,25811.15,1.81,3.19,59.93,0.32,0.03
228,Fort Hood,25524.43,6.88,11.29,168.22,1.13,0.11
228,Denison,25230.40,2.63,4.53,75.56,0.45,0.05
228,Corsicana,25110.74,7.23,11.80,157.10,1.18,0.12
228,University Park,25001.03,2.12,3.70,65.87,0.37,0.04
228,Kingsville,24569.07,18.33,28.55,330.39,2.86,0.29
228,Pecan Grove,21835.42,244.20,357.53,2441.44,35.75,3.58
228,Big Spring,24533.42,7.03,11.48,156.85,1.15,0.11
228,Paris,24483.10,5.61,9.27,130.06,0.93,0.09
228,San Benito,24527.13,3.23,5.51,94.87,0.55,0.06
228,Cloverleaf,21654.53,257.88,377.87,2546.14,37.79,3.78
228,Kerrville,24223.15,9.55,15.35,203.78,1.54,0.15
228,Saginaw,24376.53,1.72,3.03,57.14,0.30,0.03
228,Benbrook,24333.17,1.96,3.43,61.72,0.34,0.03
228,Fresno,21158.40,250.76,367.64,2485.57,36.76,3.68
228,Katy,21124.01,224.84,328.48,2254.38,32.85,3.28
228,Belton,23475.54,8.86,14.28,192.83,1.43,0.14
228,Marshall,23226.54,16.07,25.10,286.63,2.51,0.25
228,Watauga,23251.27,1.60,2.82,53.46,0.28,0.03
228,Horizon City,23033.05,0.49,0.92,22.17,0.09,0.01
228,Corinth,22787.39,1.51,2.67,50.84,0.27,0.03
228,Dickinson,19180.06,186.16,271.31,1901.00,27.13,2.71
228,Ennis,21420.07,3.21,5.42,82.86,0.54,0.05
228,Stephenville,21163.91,5.25,8.64,120.51,0.86,0.09
228,Murphy,20922.08,1.53,2.69,49.98,0.27,0.03
228,Anna,20894.50,1.63,2.86,51.38,0.29,0.03
228,Princeton,20886.19,1.60,2.80,50.83,0.28,0.03
228,Brushy Creek,20691.19,7.41,11.99,169.37,1.20,0.12
228,Fate,20673.10,1.73,3.01,53.61,0.30,0.03
228,Portland,19914.67,16.66,25.83,301.31,2.58,0.26
228,Alamo,19940.99,1.17,2.08,41.47,0.21,0.02
228,Plainview,19715.75,4.93,8.11,116.45,0.81,0.08
228,Universal City,19618.44,6.35,10.34,150.84,1.03,0.10
228,Angleton,17665.10,140.31,202.73,1461.61,20.27,2.03
228,Boerne,19291.61,5.84,9.53,139.58,0.95,0.10
228,Alton,19141.09,1.11,1.98,39.58,0.20,0.02
228,Orange,18162.31,55.03,80.80,707.64,8.08,0.81
228,Cinco Ranch,16852.18,190.44,278.83,1898.31,27.88,2.79
228,Lakeway,18886.56,6.98,11.27,157.84,1.13,0.11
228,Terrell,18928.84,2.06,3.54,58.47,0.35,0.04
228,Crowley,18927.19,1.67,2.91,51.09,0.29,0.03
228,Seagoville,18887.79,1.70,2.96,51.47,0.30,0.03
228,Palestine,18463.98,18.27,28.05,294.78,2.80,0.28
228,La Marque,16923.47,137.02,198.31,1433.37,19.83,1.98
228,Brownwood,18581.87,7.24,11.64,149.75,1.16,0.12
228,Steiner Ranch,18432.06,7.48,12.02,164.02,1.20,0.12
228,Nederland,17575.49,44.64,66.03,609.40,6.60,0.66
228,White Settlement,18050.51,1.33,2.34,43.39,0.23,0.02
228,Brenham,16969.32,70.18,101.80,816.06,10.18,1.02
228,Bay City,16427.06,92.66,133.42,1019.32,13.34,1.33
228,Alice,17441.15,13.56,21.08,240.42,2.11,0.21
228,Gainesville,17610.62,1.70,2.94,49.98,0.29,0.03
228,Melissa,17431.67,1.30,2.28,41.56,0.23,0.02
228,Royse City,17283.48,1.57,2.72,47.22,0.27,0.03
228,Stafford,15187.31,180.54,264.59,1784.80,26.46,2.65
228,Glenn Heights,17102.68,1.52,2.65,46.35,0.26,0.03
228,Addison,17062.50,1.26,2.22,41.46,0.22,0.02
228,Bellaire,15067.32,177.51,259.91,1750.76,25.99,2.60
228,Groves,16234.26,37.41,55.56,526.94,5.56,0.56
228,Manor,16686.77,7.08,11.35,151.20,1.13,0.11
228,Donna,16712.26,1.14,2.02,38.53,0.20,0.02
228,Taylor,16527.81,7.84,12.49,159.03,1.25,0.12
228,Pampa,16580.03,4.56,7.46,103.01,0.75,0.07
228,Humble,14488.77,172.76,253.23,1708.02,25.32,2.53
228,Mercedes,16375.12,1.51,2.62,46.67,0.26,0.03
228,Hewitt,16049.40,5.89,9.51,128.31,0.95,0.10
228,Sulphur Springs,16061.26,3.50,5.80,82.35,0.58,0.06
228,Mount Pleasant,15875.99,6.10,9.81,124.88,0.98,0.10
228,Gatesville,15863.01,6.24,10.03,130.18,1.00,0.10
228,South Houston,14082.58,167.47,245.38,1653.93,24.54,2.45
228,Highland Village,15947.36,1.06,1.88,35.73,0.19,0.02
228,Red Oak,15839.71,1.50,2.59,44.58,0.26,0.03
228,Rendon,15828.18,1.37,2.39,42.11,0.24,0.02
228,Live Oak,15683.48,5.30,8.60,123.67,0.86,0.09
228,Palmview,15598.78,0.89,1.59,31.73,0.16,0.02
228,Buda,15285.91,5.94,9.57,131.12,0.96,0.10
228,Aldine,13583.58,160.40,234.88,1582.11,23.49,2.35
228,Canyon,15281.94,2.65,4.46,73.93,0.45,0.04
228,Uvalde,15124.67,7.32,11.64,146.45,1.16,0.12
228,Rio Grande City,15140.79,3.23,5.35,77.23,0.53,0.05
228,Mineral Wells,15043.28,2.15,3.64,56.76,0.36,0.04
228,West University Place,13125.74,154.29,225.89,1521.70,22.59,2.26
228,Hereford,14748.23,3.45,5.69,82.59,0.57,0.06
228,Lockhart,14487.29,7.47,11.85,147.57,1.18,0.12
228,Dumas,14234.19,3.65,5.99,84.51,0.60,0.06
228,Hidalgo,14203.23,0.82,1.45,28.98,0.15,0.01
228,Jacksonville,13901.82,11.59,17.94,196.03,1.79,0.18
228,Wells Branch,13967.83,5.59,8.99,122.86,0.90,0.09
228,Forest Hill,13868.36,1.10,1.92,34.78,0.19,0.02
228,Lumberton,12960.01,48.79,71.12,595.38,7.11,0.71
228,Azle,13680.20,1.09,1.90,34.30,0.19,0.02
228,Port Neches,13006.22,29.25,43.48,414.74,4.35,0.43
228,Seabrook,12010.89,128.82,188.42,1298.18,18.84,1.88
228,Beeville,13193.91,13.63,20.90,222.65,2.09,0.21
228,Trophy Club,13405.58,0.92,1.63,30.60,0.16,0.02
228,Kilgore,13251.29,6.39,10.17,128.40,1.02,0.10
228,Andrews,13319.54,2.54,4.25,63.30,0.42,0.04
228,Henderson,13091.85,10.14,15.76,175.70,1.58,0.16
228,Tomball,11513.11,123.88,181.02,1239.96,18.10,1.81
228,Athens,12855.89,5.35,8.57,106.64,0.86,0.09
228,Manvel,11311.79,131.00,192.02,1305.37,19.20,1.92
228,Santa Fe,11420.93,106.41,154.81,1090.81,15.48,1.55
228,Robinson,12513.43,4.78,7.70,102.33,0.77,0.08
228,Lantana,12538.57,0.84,1.48,28.03,0.15,0.01
228,Levelland,12459.04,2.69,4.47,68.43,0.45,0.04
228,Borger,12294.22,2.84,4.69,68.16,0.47,0.05
228,Webster,10831.14,117.04,171.20,1177.89,17.12,1.71
228,El Campo,11332.05,58.29,84.08,650.96,8.41,0.84
228,Richmond,10694.13,114.61,167.58,1152.26,16.76,1.68
228,Hornsby Bend,11855.49,5.09,8.16,108.78,0.82,0.08
228,Fort Bliss,11986.26,0.37,0.69,14.40,0.07,0.01
228,Granbury,11596.93,1.70,2.87,44.58,0.29,0.03
228,Roma,11436.55,3.15,5.15,70.71,0.52,0.05
228,Four Corners,10095.48,119.01,174.45,1180.32,17.45,1.74
228,Leon Valley,11330.16,4.52,7.27,97.82,0.73,0.07
228,Port Lavaca,10882.98,28.92,42.60,374.44,4.26,0.43
228,La Homa,11351.29,0.66,1.18,23.38,0.12,0.01
228,Snyder,11191.59,3.66,5.94,79.12,0.59,0.06
228,Selma,11169.32,3.58,5.83,85.24,0.58,0.06
228,Fredericksburg,11109.42,4.53,7.27,95.61,0.73,0.07
228,Iowa Colony,9702.81,109.19,159.94,1092.61,15.99,1.60
228,Heartland,10971.01,1.04,1.80,30.89,0.18,0.02
228,Burkburnett,10944.79,1.61,2.72,43.57,0.27,0.03
228,Elgin,10830.55,5.59,8.87,110.56,0.89,0.09
228,Pleasanton,10714.04,4.29,6.90,92.00,0.69,0.07
228,Scenic Oaks,10605.50,3.22,5.25,77.78,0.52,0.05
228,Clute,9764.34,58.09,83.66,640.78,8.37,0.84
